35/2019  25.67  75.51 180.34   3.90   7.60   7.07  11.58  20.64  22.73  39.55  83.61  52.87  26.44  47.35  27.23  44.00   4.02  11.22   2.96   3.92   0.98   2.10 609.16  80.29  27.21   2.86   5.59  11.33   8.35   4.81   3.02   1.01   2.10   0.55   3.01   0.00   9.94   4.60  19.77 318.33  15.92 249.11 410.28   7.94   4.32   1.71   1.05  61.18   9.30  31.48 219.70  28.76  62.21  10.95  37.43  56.57 162.98  10.14  26.70   7.84 114.58   0.00  14.70  23.43  42.51   4.87  66.76   0.59  16.01  14.02  16.06 370.59  40.19  39.30   5.79   3.94  44.19 239.48  59.36  17.06  27.11  76.47  28.33 147.65  78.26  50.67  94.47 130.58   3.27   2.58   1.49   3.38   2.88   6.24   3.25   3.09   3.05   3.85   0.30   0.00
36/2019  19.00 144.94 142.83   2.28  13.38   6.34  14.78  17.17  20.85  27.48 142.36  47.39  16.26  43.73  29.64  47.39   3.63   9.04   2.97   3.93   0.77   1.65 448.89  67.03  34.59   4.12   8.05  19.67   5.48   6.51   5.87   1.00   2.57   0.86   2.81   0.00  10.30   5.94  18.25 297.46  12.55 258.63 340.13   8.83   4.54   1.73   0.97  63.08   9.00  32.11 244.70  25.12  58.14  10.23  33.55  50.49 153.79   8.89  21.32   6.96  96.51   0.00  10.34  24.26  42.90   4.56  45.82   0.53   9.57  12.57  14.84 327.11  37.64  36.48   5.64   3.49  39.31 230.31  51.02  22.42  36.57  67.06  28.34 124.80  73.63  44.34  88.66 113.62   2.78   2.39   1.39   3.59   3.26   7.78   2.72   2.48   2.56   3.63   0.25   0.00
37/2019  21.49  77.40 111.32   4.76  14.87   5.61  23.38  13.71  18.98  15.41 107.52  41.91  16.28  41.53  32.05  50.78   3.23   6.87   2.98   3.93   0.57   1.21 516.55  53.76  41.98   3.50   6.84   9.10   9.70   6.97   2.83   1.00   3.05   0.36   2.67   0.00  10.66   7.27  16.73 276.59   9.18 299.44 488.83   9.72   4.76   1.75   0.88  76.71   8.60  32.73 269.60  21.48  54.06   9.52  29.67  50.49 153.79   8.89  21.32   6.96  96.51   0.00  10.34  24.26  42.90   4.56  45.82   0.53   9.57  12.57  14.84 327.11  37.64  36.48   5.64   3.49  39.31 230.31  51.02  22.42  36.57  67.06  28.34 124.80  73.63  44.34  88.66 113.62   2.78   2.39   1.39   3.59   3.26   7.78   2.72   1.88   2.07   3.41   0.20   0.00
38/2019  29.04  58.84 160.77   4.32   7.27   7.81  28.73  26.35  23.03  36.02  79.26  59.80  20.34  37.70  38.23  52.61   4.84  12.19   4.47   5.91   1.66   2.12 453.89  84.63  44.78   3.00   5.86   7.92   8.80   3.59   1.30   0.86   2.10   0.00   2.22   0.00  15.60   9.86  17.19 339.71  16.64 243.39 583.41  11.01   5.18   2.08   1.07  57.85   8.90  38.04 277.40  32.22  66.39  11.69  42.34  50.49 153.79   8.89  21.32   6.96  96.51   0.00  10.34  24.26  42.90   4.56  45.82   0.53   9.57  12.57  14.84 327.11  37.64  36.48   5.64   3.49  39.31 230.31  51.02  22.42  36.57  67.06  28.34 124.80  73.63  44.34  88.66 113.62   2.78   2.39   1.39   3.59   3.26   7.78   2.72   3.56   3.34   4.67   0.38   0.00
39/2019  30.98  38.52  68.35   5.27   3.08  10.00  35.25  39.00  27.08  56.63  48.56  77.68  12.24  24.93  44.40  54.43   6.44  17.51   5.97   7.90   2.75   3.03 408.34 115.50  47.59   2.05   4.00   4.60   6.57   1.61   0.43   0.57   1.16   0.00   1.99   0.00  20.53  12.46  17.64 402.82  24.09 160.41 534.75  12.29   5.59   2.41   1.26  59.71   9.20  43.35 285.20  42.96  78.73  13.86  55.00  50.49 153.79   8.89  21.32   6.96  96.51   0.00  10.34  24.26  42.90   4.56  45.82   0.53   9.57  12.57  14.84 327.11  37.64  36.48   5.64   3.49  39.31 230.31  51.02  22.42  36.57  67.06  28.34 124.80  73.63  44.34  88.66 113.62   2.78   2.39   1.39   3.59   3.26   7.78   2.72   5.25   4.61   5.93   0.56   0.00
40/2019  33.41  40.11 116.76   5.64   4.89   9.27  28.01  33.28  26.78  60.16  49.58  70.76   6.52  29.50  50.58  56.26   5.63  16.54   4.46   5.90   2.07   3.01 357.51 111.16  50.39   2.04   3.99   7.49   3.36   2.84   0.83   0.57   1.15   0.00   1.48   0.02  25.47  15.05  18.10 465.93  23.38 191.19 394.45  13.57   6.00   2.74   1.24  38.98   9.50  48.66 292.90  43.62  91.06  16.03  50.10  55.40 153.25   7.49  17.30   7.71 110.84   0.00   9.94  24.80  45.41   5.33  36.56   0.35  12.41  11.27  13.39 339.50  51.50  41.18   6.25   3.68  37.89 299.80  55.60  29.24  53.36  82.22  26.48 278.82  49.01  59.19  95.67 144.92   2.86   2.38   1.38   4.90   3.97   9.30   1.58   4.77   4.32   5.11   0.48   0.00
41/2019  56.71  90.47 179.36  13.10  14.82   8.53  52.98  27.57  26.48  63.68  70.42  63.83  44.10  77.22  56.75  58.09   4.82  15.57   2.95   3.91   1.39   2.98 389.83 106.81  53.19   3.06   5.97  19.39  25.56   4.32   2.22   1.74   1.14   2.41   3.23   0.00  30.41  17.64  18.55 529.04  22.66 286.11 900.91  14.86   6.41   3.07   1.23  86.84   9.80  53.97 300.70  44.29 103.40  18.20  45.19  55.40 153.25   7.49  17.30   7.71 110.84   0.00   9.94  24.80  45.41   5.33  36.56   0.35  12.41  11.27  13.39 339.50  51.50  41.18   6.25   3.68  37.89 299.80  55.60  29.24  53.36  82.22  26.48 278.82  49.01  59.19  95.67 144.92   2.86   2.38   1.38   4.90   3.97   9.30   1.58   4.29   4.03   4.29   0.39   0.00
42/2019  49.12  56.19 197.40  11.37   7.91   9.10  36.33  32.05  25.37  56.45  51.82  66.68  35.49  55.85  55.96  54.89   5.16  15.71   4.72   6.24   2.26   3.12 463.74 106.40  59.38   2.20   4.29  13.08  17.83   2.83   0.91   1.01   1.17   0.52   3.17   0.00  32.99  17.80  18.03 580.11  21.34 239.62 735.62  13.74   6.39   2.86   1.18  60.18   9.90  52.47 295.80  43.05 113.38  19.96  47.21  55.40 153.25   7.49  17.30   7.71 110.84   0.00   9.94  24.80  45.41   5.33  36.56   0.35  12.41  11.27  13.39 339.50  51.50  41.18   6.25   3.68  37.89 299.80  55.60  29.24  53.36  82.22  26.48 278.82  49.01  59.19  95.67 144.92   2.86   2.38   1.38   4.90   3.97   9.30   1.58   4.71   4.18   4.98   0.46   0.00
43/2019  56.96  36.78 133.62  11.83  10.17   9.66  45.59  36.54  24.25  49.22  47.23  69.54  65.62  65.24  55.17  51.68   5.51  15.85   6.48   8.57   3.13   3.26 387.24 105.98  65.57   1.45   2.83   4.92  23.49   3.04   1.29   0.86   1.20   0.17   2.48   0.00  35.56  17.96  17.50 631.19  20.02 194.171008.77  12.63   6.37   2.65   1.13  57.95  10.00  50.98 291.00  41.81 123.36  21.71  49.23  55.40 153.25   7.49  17.30   7.71 110.84   0.00   9.94  24.80  45.41   5.33  36.56   0.35  12.41  11.27  13.39 339.50  51.50  41.18   6.25   3.68  37.89 299.80  55.60  29.24  53.36  82.22  26.48 278.82  49.01  59.19  95.67 144.92   2.86   2.38   1.38   4.90   3.97   9.30   1.58   5.12   4.33   5.66   0.52   0.00
44/2019  56.25  29.63 158.06  14.09   5.65  10.22  51.06  41.03  23.13  41.99  33.02  72.39  74.45  80.96  54.38  48.48   5.85  15.99   8.25  10.90   4.00   3.39 378.26 105.57  71.75   1.04   2.02   4.64  18.50   1.41   1.27   0.71   1.23   0.00   2.75   0.00  38.14  18.12  16.97 682.27  18.70 219.021015.42  11.51   6.35   2.43   1.07  67.60  10.10  49.48 286.10  40.56 133.34  23.47  51.25  44.68 125.71   5.78  23.68   8.05  86.60   0.00  10.09  31.90  36.32   5.81  30.47   0.29  12.46   9.77  12.97 295.74  51.85  34.80   5.49   3.75  32.59 188.29  43.15  32.36  56.94  88.32  30.70 294.66  42.08  45.76  93.81 146.99   2.65   1.85   1.07   3.37   2.82   7.05   1.30   5.53   4.48   6.35   0.59   0.00
45/2019  78.32  32.42 196.89  11.56   7.07  10.84  62.23  45.73  25.41  45.78  34.59  81.97 149.95 146.31  53.19  43.67   6.96  17.72   8.62  11.39   4.05   3.24 504.36 114.88  81.03   1.03   2.02   6.69  27.22   4.57   1.86   2.63   1.20   0.60   2.94   0.00  42.01  18.36  16.18 758.89  22.12 244.571097.48   9.84   6.32   2.11   1.18  60.88  10.20  47.23 278.80  43.49 148.32  26.11  58.03  36.65 105.06   4.51  28.47   8.31  68.42   0.00  10.21  37.23  29.51   6.17  25.90   0.25  12.50   8.65  12.66 262.92  52.11  30.02   4.92   3.81  28.61 104.66  33.82  34.70  59.62  92.90  33.88 306.55  36.89  35.69  92.42 148.55   2.49   1.46   0.85   2.23   1.96   5.37   1.10   5.87   4.83   6.95   0.65   0.00
46/2019  64.24  37.89 171.56  13.60   9.81  11.47  76.01  50.43  27.68  49.58  42.27  91.54  67.49 170.81  52.01  38.87   8.07  19.45   8.99  11.89   4.11   3.08 425.88 124.19  90.31   1.06   2.07   8.80  44.56   6.28   2.68   2.94   1.17   1.53   5.20   0.00  45.87  18.59  15.39 835.51  25.53 202.161565.50   8.17   6.29   1.79   1.28  53.70  10.30  44.98 271.60  46.42 163.29  28.74  64.81  36.65 105.06   4.51  28.47   8.31  68.42   0.00  10.21  37.23  29.51   6.17  25.90   0.25  12.50   8.65  12.66 262.92  52.11  30.02   4.92   3.81  28.61 104.66  33.82  34.70  59.62  92.90  33.88 306.55  36.89  35.69  92.42 148.55   2.49   1.46   0.85   2.23   1.96   5.37   1.10   6.20   5.18   7.56   0.72   0.00
47/2019  52.36  43.50 178.82  20.93   6.50   8.62  57.11  35.68  19.72  35.24  37.88  63.24 143.40 140.70  47.86  36.68   5.29  13.75   6.96   9.20   3.32   2.68 257.71  89.75  85.46   1.07   2.09   7.16  52.43   3.19   1.54   3.40   0.98   1.31   6.29   0.00  42.64  17.45  16.19 795.32  16.66 189.311261.11   8.02   5.80   1.74   0.92  49.78  10.20  47.35 264.30  35.17 155.44  27.36  44.77  36.65 105.06   4.51  28.47   8.31  68.42   0.00  10.21  37.23  29.51   6.17  25.90   0.25  12.50   8.65  12.66 262.92  52.11  30.02   4.92   3.81  28.61 104.66  33.82  34.70  59.62  92.90  33.88 306.55  36.89  35.69  92.42 148.55   2.49   1.46   0.85   2.23   1.96   5.37   1.10   4.66   3.80   5.47   0.51   0.00
48/2019  36.56  24.88 118.94  13.78   4.99   5.76  31.11  20.92  11.77  20.89  29.10  34.93  46.53 122.20  43.72  34.50   2.51   8.05   4.94   6.52   2.52   2.28 249.00  55.31  80.60   1.15   2.25   2.09  22.53   1.24   0.48   1.75   0.79   0.32   2.50   0.00  39.40  16.31  16.99 755.12   7.79 227.231179.68   7.86   5.30   1.70   0.55  52.07  10.00  49.72 256.90  23.93 147.58  25.98  24.73  34.84 101.05   4.28  30.29   9.15  69.86   0.00   9.80  39.73  27.29   6.23  27.50   0.26  13.38   9.05  12.95 248.96  52.40  32.20   5.11   4.20  26.62 132.15  34.06  34.03  59.86  93.03  33.91 337.81  49.02  40.29 100.79 159.51   2.32   1.43   0.82   2.11   1.81   4.87   1.41   3.13   2.42   3.39   0.30   0.00
49/2019  46.31  21.80 191.73  13.17   4.05   7.36  31.61  26.27  15.18  27.64  23.94  44.09  63.71 174.94  39.58  32.32   3.07  10.28   6.23   8.21   3.21   2.99 275.42  71.12  75.75   1.10   2.15   1.49  11.86   1.18   0.42   1.30   1.04   0.00   2.42   0.00  36.17  15.17  17.78 714.93   9.83 172.75 917.76   7.70   4.81   1.65   0.70  38.69   9.90  52.10 249.60  26.75 139.73  24.59  31.21  30.34  91.03   3.72  34.83  11.28  73.46   0.00   8.79  45.99  21.73   6.38  31.51   0.28  15.60  10.07  13.70 214.09  53.12  37.66   5.60   5.18  21.65 200.89  34.66  32.34  60.47  93.35  34.00 415.96  79.34  51.78 121.74 186.91   1.89   1.35   0.76   1.83   1.43   3.64   2.19   4.00   3.09   4.26   0.38   0.00
50/2019  46.13  40.81 218.76  12.36   9.83   8.97  40.36  31.62  18.59  34.40  53.04  53.24 108.53 221.87  35.44  30.13   3.64  12.52   7.51   9.91   3.89   3.70 378.50  86.94  70.90   1.72   3.36   6.75  37.46   5.14   2.05   2.21   1.28   1.71   3.34   0.64  32.94  14.03  18.58 674.74  11.88 248.661480.15   7.55   4.31   1.60   0.86  50.72   9.80  54.47 242.30  29.58 131.87  23.21  37.69  30.34  91.03   3.72  34.83  11.28  73.46   0.00   8.79  45.99  21.73   6.38  31.51   0.28  15.60  10.07  13.70 214.09  53.12  37.66   5.60   5.18  21.65 200.89  34.66  32.34  60.47  93.35  34.00 415.96  79.34  51.78 121.74 186.91   1.89   1.35   0.76   1.83   1.43   3.64   2.19   4.86   3.77   5.14   0.45   0.00
51/2019  29.67  26.49 178.92   9.18   3.44   7.15  29.03  26.03  15.02  31.38  23.40  47.39  59.12 193.89  30.59  26.55   2.88  13.54   7.67  10.13   2.99   3.31 266.75  75.63  76.01   1.49   2.91   1.79  36.94   1.54   0.84   1.61   0.90   0.78   3.64   0.00  28.39  14.93  15.95 526.88  13.29 165.871210.74   7.30   3.73   1.33   0.70  60.03   9.00  43.13 228.30  26.29 102.97  18.13  33.55  30.34  91.03   3.72  34.83  11.28  73.46   0.00   8.79  45.99  21.73   6.38  31.51   0.28  15.60  10.07  13.70 214.09  53.12  37.66   5.60   5.18  21.65 200.89  34.66  32.34  60.47  93.35  34.00 415.96  79.34  51.78 121.74 186.91   1.89   1.35   0.76   1.83   1.43   3.64   2.19   3.85   2.87   4.30   0.37   0.00
52/2019  23.04  16.83  79.95   5.85   2.49   5.34  20.59  20.43  11.45  28.37  19.50  41.54  20.58 126.38  25.75  22.96   2.12  14.56   7.83  10.35   2.08   2.91 141.84  64.32  81.12   1.43   2.80   0.90   7.18   0.78   0.33   0.50   0.51   0.00   1.71   0.00  23.84  15.83  13.32 379.03  14.71 134.89 786.44   7.05   3.14   1.06   0.53  38.19   8.20  31.79 214.20  22.99  74.08  13.04  29.41  30.34  91.03   3.72  34.83  11.28  73.46   0.00   8.79  45.99  21.73   6.38  31.51   0.28  15.60  10.07  13.70 214.09  53.12  37.66   5.60   5.18  21.65 200.89  34.66  32.34  60.47  93.35  34.00 415.96  79.34  51.78 121.74 186.91   1.89   1.35   0.76   1.83   1.43   3.64   2.19   2.83   1.97   3.47   0.29   0.00
01/2020  18.27   6.23  67.78   4.71   1.69   3.36   9.97   9.41   7.44  15.14  14.51  17.80  11.63  49.17  25.75  22.96   1.91  10.45   5.43   7.18   2.26   2.52 102.10  17.97  81.12   0.67   1.32   0.52   6.93   0.52   0.29   0.43   0.79   0.00   0.91   0.00  23.84  15.83  13.32 379.03   5.61 108.45 546.44   7.05   3.14   1.06   0.35  42.77   9.90  30.14 159.54  14.93  21.95   3.86  12.60  30.78 117.16   5.14 208.34  25.72  64.81   0.00  11.01 197.84  35.58  12.84  30.34   0.43  14.42  15.27  10.17 234.88  56.19  38.42   5.21  14.54  31.25 188.22  56.99  42.90  69.73 108.70  44.64 327.79  60.93  47.84  47.38 224.77   2.59   2.70   1.63   1.70   1.71   4.81   2.13   1.78   1.31   2.23   0.13   0.00
02/2020  25.15   8.60  62.91   6.45   2.24   4.62  13.78  13.00  10.27  20.85  13.74  24.58  16.29  67.68  20.90  19.38   2.63   8.95   3.89   5.15   1.43   1.88  93.65  24.76  86.22   0.93   1.81   0.71   3.01   0.42   0.28   0.43   0.58   0.00   0.48   0.00  19.30  16.72  10.70 231.18   7.69 110.66 441.03   6.79   2.56   0.79   0.48  42.77   9.90  26.14 159.54  15.13  27.26   4.80  17.41  30.78 117.16   5.14 208.34  25.72  64.81   0.00  11.01 197.84  35.58  12.84  30.34   0.43  14.42  15.27  10.17 234.88  56.19  38.42   5.21  14.54  31.25 188.22  56.99  42.90  69.73 108.70  44.64 327.79  60.93  47.84  47.38 224.77   2.59   2.70   1.63   1.70   1.71   4.81   2.13   2.44   1.79   3.06   0.19   0.00
03/2020  32.02  10.96  94.82   8.19   2.10   5.87  17.58  16.59  13.09  26.57  15.39  31.37  20.95  86.18  16.05  15.79   3.35   7.45   2.34   3.12   0.59   1.25 133.58  31.56  91.33   1.18   2.30   0.91  11.69   0.89   0.27   0.71   0.36   0.00   0.46   0.00  14.75  17.62   8.07  83.33   9.77 115.83 484.50   6.54   1.98   0.52   0.61  42.77   9.90  22.13 159.54  19.01  28.02   4.93  22.21  30.78 117.16   5.14 208.34  25.72  64.81   0.00  11.01 197.84  35.58  12.84  30.34   0.43  14.42  15.27  10.17 234.88  56.19  38.42   5.21  14.54  31.25 188.22  56.99  42.90  69.73 108.70  44.64 327.79  60.93  47.84  47.38 224.77   2.59   2.70   1.63   1.70   1.71   4.81   2.13   3.10   2.28   3.89   0.24   0.00
04/2020  32.86  11.44 132.48   7.48   3.72   5.61  18.97  17.41  13.46  27.00  23.22  33.04  29.60  86.65  17.68  18.17   3.42   7.82   2.64   3.50   0.69   1.36 127.25  31.94  86.36   1.12   2.18   1.07   7.10   0.60   0.27   1.02   0.46   0.00   0.27   0.00  16.23  15.92   9.86 112.03   9.24 188.48 686.46   6.59   2.47   0.62   0.62  42.77   9.90  24.00 159.54  24.14  33.04   5.82  23.39  30.78 117.16   5.14 208.34  25.72  64.81   0.00  11.01 197.84  35.58  12.84  30.34   0.43  14.42  15.27  10.17 234.88  56.19  38.42   5.21  14.54  31.25 188.22  56.99  42.90  69.73 108.70  44.64 327.79  60.93  47.84  47.38 224.77   2.59   2.70   1.63   1.70   1.71   4.81   2.13   2.98   2.09   3.59   0.25   0.00
05/2020  33.70  11.92 157.08   6.78  12.11   5.35  20.36  18.23  13.82  27.42  48.25  34.71  38.25  87.12  19.31  20.55   3.48   8.19   2.94   3.87   0.79   1.48 101.33  32.32  81.38   1.05   2.05   1.23   4.89   0.54   0.26   0.57   0.56   0.00   0.37   0.00  17.70  14.22  11.65 140.74   8.72 270.26 535.22   6.63   2.96   0.72   0.64  43.83   8.49  25.86 198.45  21.61  39.97   7.03  24.58  34.15 111.66   4.57 293.45  31.70  66.78   0.00  13.44 188.47  37.69  16.52  26.37   0.50  13.89  14.57  11.29 264.48  59.06  39.45   5.41  19.75  28.00 153.60  50.41  46.38  66.31 114.46  46.74 354.19  41.14  47.89  60.75 260.09   2.32   2.34   1.38   1.99   1.96   4.88   2.22   2.85   1.91   3.30   0.26   0.00
06/2020  34.54  12.40 246.58   6.07   4.93   5.09  21.75  19.05  14.19  27.84  26.52  36.38  46.90  87.58  20.93  22.93   3.55   8.56   3.23   4.25   0.88   1.60 190.64  32.71  76.41   0.99   1.93   1.39  12.76   2.59   0.36   1.01   0.66   0.49   0.53   0.00  19.18  12.51  13.44 169.44   8.19 264.10 557.08   6.67   3.46   0.82   0.66  44.62   7.43  27.73 227.64  26.14  49.05   8.63  25.76  36.68 107.54   4.14 357.28  36.18  68.25   0.00  15.26 181.44  39.27  19.28  23.40   0.56  13.50  14.05  12.13 286.69  61.22  40.22   5.57  23.66  25.57 127.64  45.49  48.99  63.75 118.79  48.32 373.99  26.30  47.93  70.78 286.59   2.12   2.07   1.20   2.21   2.15   4.94   2.29   2.72   1.73   3.00   0.27   0.00
07/2020  35.37  12.88 144.78   5.37   2.54   4.83  23.14  19.87  14.56  28.27  17.91  38.05  55.55  88.05  22.56  25.31   3.62   8.93   3.53   4.63   0.98   1.72 171.50  33.09  71.43   0.92   1.80   1.55   8.63   1.25   0.29   0.57   0.75   0.00   0.56   0.00  20.65  10.81  15.23 198.15   7.66 169.31 671.52   6.71   3.95   0.93   0.68  44.62   7.43  29.60 227.64  26.77  69.08  12.16  26.94  36.68 107.54   4.14 357.28  36.18  68.25   0.00  15.26 181.44  39.27  19.28  23.40   0.56  13.50  14.05  12.13 286.69  61.22  40.22   5.57  23.66  25.57 127.64  45.49  48.99  63.75 118.79  48.32 373.99  26.30  47.93  70.78 286.59   2.12   2.07   1.20   2.21   2.15   4.94   2.29   2.59   1.55   2.70   0.28   0.00
08/2020  38.85  10.61  91.06   6.41   1.96   4.63  23.40  18.18  13.18  28.22  14.09  34.91  67.51  89.64  21.16  22.67   3.51   9.29   3.85   5.07   1.01   1.65 116.66  30.73  77.08   0.85   1.67   1.30   3.59   0.62   0.35   0.43   0.59   0.00   0.31   0.00  21.52   9.39  15.11 176.53   8.57 112.19 525.17   6.77   3.96   0.84   0.61  44.62   7.43  27.25 227.64  14.59  47.53   8.37  24.71  36.68 107.54   4.14 357.28  36.18  68.25   0.00  15.26 181.44  39.27  19.28  23.40   0.56  13.50  14.05  12.13 286.69  61.22  40.22   5.57  23.66  25.57 127.64  45.49  48.99  63.75 118.79  48.32 373.99  26.30  47.93  70.78 286.59   2.12   2.07   1.20   2.21   2.15   4.94   2.29   2.53   1.57   2.63   0.26   0.00
09/2020  42.32   8.35 111.55   7.45   2.02   4.43  23.66  16.50  11.80  28.18  14.44  31.76  79.47  91.24  19.76  20.03   3.40   9.65   4.17   5.50   1.04   1.59  99.00  28.36  82.73   0.78   1.53   1.05   4.64   0.11   0.25   0.43   0.43   0.28   0.06   0.00  22.39   7.98  14.99 154.91   9.47 116.92 503.08   6.82   3.97   0.75   0.55  38.93   6.58  24.90 191.97  19.91  40.55   7.14  22.48  41.61 110.77   4.53 364.27  36.81  79.49   0.00  18.92 200.07  38.95  19.39  23.73   0.58  12.59  14.95  12.22 276.32  61.65  47.59   6.36  23.89  27.02 122.95  46.31  54.88  78.25 121.60  50.11 350.36  30.93  46.54  77.00 287.96   2.22   2.06   1.19   3.03   1.60  11.52   2.26   2.46   1.60   2.56   0.24   0.00
10/2020  45.80   6.09 122.70   8.49   3.21   4.23  23.92  14.81  10.42  28.14  14.59  28.61  91.43  92.83  18.37  17.40   3.28  10.01   4.50   5.94   1.07   1.53  80.32  26.00  88.38   0.71   1.39   0.80   7.27   0.21   0.25   0.71   0.26   0.27   0.01   0.00  23.26   6.56  14.87 133.29  10.38 140.90 557.60   6.87   3.98   0.66   0.48  34.66   5.94  22.55 165.22  21.25  49.97   8.80  20.26  48.20 115.09   5.06 373.59  37.66  94.47   0.00  23.80 224.92  38.52  19.53  24.18   0.61  11.38  16.15  12.34 262.50  62.23  57.42   7.42  24.19  28.97 116.69  47.42  62.74  97.60 125.36  52.51 318.86  37.11  44.69  85.30 289.80   2.36   2.04   1.18   4.12   0.87  20.30   2.23   2.39   1.63   2.49   0.21   0.00
11/2020  49.27   3.82 142.95   9.53   2.56   4.03  24.18  13.12   9.05  28.09  11.81  25.46 103.39  94.42  16.97  14.76   3.17  10.36   4.82   6.38   1.10   1.47  62.37  23.63  94.02   0.64   1.26   0.56   2.53   0.68   0.24   0.58   0.10   0.00   0.01   0.00  24.13   5.14  14.75 111.68  11.29 151.61 461.61   6.92   3.99   0.57   0.42  34.66   5.94  20.20 165.22  19.45  40.37   7.11  18.03  48.20 115.09   5.06 373.59  37.66  94.47   0.00  23.80 224.92  38.52  19.53  24.18   0.61  11.38  16.15  12.34 262.50  62.23  57.42   7.42  24.19  28.97 116.69  47.42  62.74  97.60 125.36  52.51 318.86  37.11  44.69  85.30 289.80   2.36   2.04   1.18   4.12   0.87  20.30   2.23   2.33   1.66   2.42   0.19   0.00
12/2020  46.16  13.87 290.40  10.87   4.16   3.90  25.70  17.30  10.05  34.48  17.99  28.63 102.35 102.04  25.97  17.88   3.35  11.84   5.43   7.18   1.41   1.87  59.57  27.80  90.56   1.18   2.31   3.08  23.15   0.86   0.37   1.46   0.30   0.00   0.51   0.00  29.75   8.69  15.39 280.71  11.15 204.74 835.24   8.64   4.34   0.98   0.47  34.66   5.94  23.69 165.22  22.36  94.32  16.60  20.27  48.20 115.09   5.06 373.59  37.66  94.47   0.00  23.80 224.92  38.52  19.53  24.18   0.61  11.38  16.15  12.34 262.50  62.23  57.42   7.42  24.19  28.97 116.69  47.42  62.74  97.60 125.36  52.51 318.86  37.11  44.69  85.30 289.80   2.36   2.04   1.18   4.12   0.87  20.30   2.23   2.24   1.54   2.30   0.25   0.00
13/2020  43.05  23.92 204.36  12.21   5.62   3.76  27.22  21.49  11.06  40.86  30.98  31.80 101.32 109.66  34.98  21.00   3.53  13.31   6.04   7.98   1.71   2.27  71.92  31.97  87.09   1.72   3.36   5.60  10.40   1.53   0.28   0.72   0.49   0.00   0.34   0.00  35.37  12.25  16.03 449.75  11.01 158.81 807.85  10.35   4.70   1.39   0.51  36.92   6.41  27.18 175.98  25.02  62.11  10.93  22.51  48.20 115.09   5.06 373.59  37.66  94.47   0.00  23.80 224.92  38.52  19.53  24.18   0.61  11.38  16.15  12.34 262.50  62.23  57.42   7.42  24.19  28.97 116.69  47.42  62.74  97.60 125.36  52.51 318.86  37.11  44.69  85.30 289.80   2.36   2.04   1.18   4.12   0.87  20.30   2.23   2.15   1.42   2.18   0.31   0.00
14/2020  39.94  33.98 187.35  13.55   9.32   3.63  28.74  25.67  12.07  47.25  73.25  34.97 100.29 117.28  43.99  24.12   3.71  14.79   6.65   8.78   2.02   2.68 140.28  36.13  83.62   2.26   4.41   8.13  10.15   0.81   0.51   0.71   0.69   0.00   0.99   0.00  41.00  15.80  16.68 618.79  10.88 177.59 914.34  12.07   5.05   1.80   0.56  50.49   9.23  30.67 240.51  32.41 126.37  22.24  24.76  61.55 178.95   9.29 504.35  39.93 145.20   0.00  30.12 203.18  54.60  24.29  48.41   0.72  10.63  17.48  21.75 444.12  78.50  68.60   8.35  30.61  39.95 236.80  71.38  64.35  90.86 135.03  40.89 356.34  94.21  66.38  92.97 293.19   3.14   2.48   1.43   3.11   8.70   3.16   2.57   2.06   1.30   2.05   0.37   0.00
15/2020  36.83  44.03 142.36  14.88  12.45   3.49  30.25  29.86  13.08  53.64  95.29  38.13  99.26 124.90  52.99  27.24   3.89  16.26   7.26   9.58   2.32   3.08 159.18  40.30  80.15   2.79   5.46  10.65   8.86   1.29   0.64   0.57   0.88   0.00   1.03   0.00  46.62  19.36  17.32 787.83  10.74 143.11 793.68  13.78   5.40   2.22   0.61  50.49   9.23  34.16 240.51  42.41 128.26  22.58  27.00  61.55 178.95   9.29 504.35  39.93 145.20   0.00  30.12 203.18  54.60  24.29  48.41   0.72  10.63  17.48  21.75 444.12  78.50  68.60   8.35  30.61  39.95 236.80  71.38  64.35  90.86 135.03  40.89 356.34  94.21  66.38  92.97 293.19   3.14   2.48   1.43   3.11   8.70   3.16   2.57   1.97   1.19   1.93   0.43   0.00
16/2020  36.16  37.54 224.88  13.75   9.49   5.04  29.71  28.77  16.80  51.15  83.27  37.24  87.70 111.59  48.65  31.00   4.86  15.01   6.80   8.98   2.09   2.80 222.30  42.49  72.42   2.57   5.02   9.31  25.64   1.34   0.50   1.45   0.75   0.00   1.06   0.00  41.07  17.60  16.32 683.82  12.57 157.431280.27  12.99   5.28   2.67   0.78  50.49   9.23  36.23 240.51  41.12 204.05  35.92  26.37  61.55 178.95   9.29 504.35  39.93 145.20   0.00  30.12 203.18  54.60  24.29  48.41   0.72  10.63  17.48  21.75 444.12  78.50  68.60   8.35  30.61  39.95 236.80  71.38  64.35  90.86 135.03  40.89 356.34  94.21  66.38  92.97 293.19   3.14   2.48   1.43   3.11   8.70   3.16   2.57   3.12   1.98   2.80   0.41   0.00
